name,group,population,extent_w,extent_h,nodes_reachable,nodes_hashcons,splice_factor,tree_nodes,selects,compares,compares_feeding_selects,select_masks_shared,arm_true_med,arm_false_med,arm_excl_true_med,arm_excl_false_med,arm_excl_frac,gathers,buffers,uniforms,transcendentals,depth,ops,nodes_lowered,nodes_lowered_hc,input_dag_cost,input_tree_cost,input_sharing,tier_iters,class_cap,stop,iterations,applications,unions,classes,opt_ms,ext_nodes,ext_trip_tree_cost,ext_trip_dag_cost,ext_trip_sharing,ext_tree_cost,ext_dag_cost,ext_sharing,ext_selects,dag_cost_delta_pct,emit,bytes,spill_slots,hoisted,carried,frame_instr,row_instr,body_instr,frame_frac,row_frac,body_frac,frame_mem,row_mem,body_mem,body_remats,dyn_memory_ops,dyn_instructions,rule_hist,sched_len,sched_selects,guard_exclusive,guard_guarded,guard_exclusive_frac,guard_guarded_frac,guard_guarded_selects,guard_exclusive_selects,guard_select_frac,guard_lost_frac,classes_at_cap,quiesced,has_select,has_gather,has_transc,dup_gt_1,ext_shares,hoist_frac,class_per_hc_node,apps_per_hc_node,ext_shrink,lower_growth,sat_noop,sel_per_100,cmp_per_100,bytes_per_hc_node
glyph32:U+003C,glyph32,real,32.0,32.0,307.0,183.0,1.678,3163.0,8.0,16.0,0.0,0.0,46.0,1.0,45.0,0.0,0.968,0.0,0.0,0.0,0.0,30.0,Abs:1;Add:24;BitAnd:10;Const:25;Div:7;Dwrt:14;Ge:8;Le:2;Lt:6;Max:7;Min:8;Mul:22;MulAdd:14;Select:8;Sqrt:7;Sub:18;Var:2,295.0,171.0,652.0,2888.0,4.429,100.0,5000.0,ClassCap,3.0,7919.0,2261.0,2697.0,45.4,177.0,227257.0,200979.0,1.131,1422.0,657.0,2.164,8.0,0.77,ok,1904.0,0.0,31.0,7.0,47.0,78.0,58.0,0.257,0.426,0.317,10.0,28.0,18.0,0.0,5514.0,17391.0,fma-fusion:1986;reverse-associative(Add):1454;associative(Add):1320;commutative(Add):995;commutative(Mul):355;identity(Add):327;reverse-associative(Mul):285;constant-fold:268;associative(Mul):204;distribute:201;factor:162;annihilator:114;canonicalize(Sub):54;doubling:42;commutative(Min):40;commutative(Max):35;identity(Mul):34;canonicalize(Div):21;inverse-annihilation(Sub):17;halving:3;involution(Sub):1;cancellation(Sub):1,293,16,206,156,0.7030716723549488,0.5324232081911263,6,16,0.375,0.24271844660194175,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6830601092896175,15.771929824561404,46.30994152046784,1.0350877192982457,0.9344262295081968,0.0,4.371584699453552,8.743169398907105,10.404371584699453
glyph32:U+003D,glyph32,real,32.0,32.0,199.0,115.0,1.73,1867.0,5.0,8.0,0.0,2.0,46.0,1.0,45.0,0.0,0.966,0.0,0.0,0.0,0.0,27.0,Abs:1;Add:15;BitAnd:5;Const:18;Div:4;Dwrt:8;Ge:4;Le:2;Lt:2;Max:4;Min:5;Mul:16;MulAdd:8;Select:5;Sqrt:4;Sub:12;Var:2,183.0,96.0,329.0,1713.0,5.207,100.0,5000.0,Quiesced,7.0,21545.0,1334.0,1514.0,72.3,81.0,145704.0,116794.0,1.248,593.0,234.0,2.534,5.0,-28.88,ok,928.0,0.0,11.0,9.0,7.0,40.0,38.0,0.082,0.471,0.447,2.0,8.0,0.0,0.0,258.0,11015.0,fma-fusion:4110;reverse-associative(Add):3939;associative(Add):3761;commutative(Add):3581;identity(Add):1520;commutative(Mul):919;constant-fold:917;factor:563;distribute:517;reverse-associative(Mul):477;associative(Mul):435;annihilator:306;doubling:111;inverse-annihilation(Sub):93;canonicalize(Sub):84;commutative(Min):65;commutative(Max):52;identity(Mul):46;canonicalize(Div):28;halving:11;involution(Sub):5;cancellation(Sub):5,143,10,100,64,0.6993006993006993,0.44755244755244755,2,10,0.2,0.36,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5529411764705883,15.770833333333334,224.42708333333334,0.84375,0.8347826086956521,0.0,4.3478260869565215,6.956521739130435,8.069565217391304
glyph32:U+003E,glyph32,real,32.0,32.0,307.0,183.0,1.678,3163.0,8.0,16.0,0.0,0.0,46.0,1.0,45.0,0.0,0.968,0.0,0.0,0.0,0.0,30.0,Abs:1;Add:24;BitAnd:10;Const:25;Div:7;Dwrt:14;Ge:8;Le:2;Lt:6;Max:7;Min:8;Mul:22;MulAdd:14;Select:8;Sqrt:7;Sub:18;Var:2,295.0,171.0,652.0,2888.0,4.429,100.0,5000.0,ClassCap,3.0,7928.0,2273.0,2710.0,71.1,179.0,232505.0,206227.0,1.127,1431.0,666.0,2.149,8.0,2.15,ok,1920.0,0.0,31.0,7.0,47.0,79.0,59.0,0.254,0.427,0.319,10.0,28.0,18.0,0.0,5514.0,17679.0,fma-fusion:1994;reverse-associative(Add):1451;associative(Add):1327;commutative(Add):997;commutative(Mul):355;identity(Add):327;reverse-associative(Mul):281;constant-fold:268;distribute:206;associative(Mul):200;factor:163;annihilator:118;canonicalize(Sub):54;doubling:43;commutative(Min):40;commutative(Max):35;identity(Mul):26;canonicalize(Div):21;inverse-annihilation(Sub):17;halving:3;involution(Sub):1;cancellation(Sub):1,296,16,210,158,0.7094594594594594,0.5337837837837838,6,16,0.375,0.24761904761904763,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6810810810810811,15.847953216374268,46.36257309941521,1.0467836257309941,0.9344262295081968,0.0,4.371584699453552,8.743169398907105,10.491803278688524
glyph32:U+003F,glyph32,real,32.0,32.0,3324.0,1904.0,1.746,58101.0,149.0,211.0,87.0,1.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,61.0,Abs:1;Add:211;BitAnd:64;Const:238;Div:61;Dwrt:122;Ge:90;Gt:58;Le:60;Lt:3;Max:89;Min:62;Mul:188;MulAdd:324;Neg:25;Select:149;Sqrt:89;Sub:68;Var:2,6716.0,2887.0,12970.0,226228.0,17.442,100.0,5000.0,ClassCap,1.0,2009.0,1824.0,5000.0,22.4,2801.0,6588089.0,2477168.0,2.66,154194.0,12792.0,12.054,205.0,-1.37,ok,27216.0,0.0,298.0,3.0,76.0,2228.0,533.0,0.027,0.785,0.188,27.0,298.0,449.0,0.0,124507.0,207820.0,commutative(Mul):798;commutative(Add):523;distribute:150;canonicalize(Sub):126;commutative(Max):89;commutative(Min):62;canonicalize(Div):61;constant-fold:60;factor:32;doubling:28;associative(Add):21;halving:19;fma-fusion:12;annihilator:9;associative(Mul):7;reverse-associative(Add):4;reverse-associative(Mul):4;identity(Add):2;identity(Mul):2,3939,296,4016,3994,1.0195481086570195,1.0139629347550139,182,204,0.6148648648648649,0.005478087649402386,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8121254846669017,1.7319016279875303,0.6958780741253897,0.9702112919986144,1.516281512605042,0.0,7.82563025210084,11.081932773109244,14.294117647058824
glyph32:U+0040,glyph32,real,32.0,32.0,5940.0,3424.0,1.735,104997.0,269.0,381.0,159.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,85.0,Abs:1;Add:381;BitAnd:112;Const:429;Div:109;Dwrt:218;Ge:164;Gt:106;Le:108;Lt:3;Max:162;Min:110;Mul:332;MulAdd:589;Neg:51;Select:269;Sqrt:162;Sub:116;Var:2,12056.0,5226.0,23527.0,409366.0,17.4,100.0,5000.0,ClassCap,0.0,0.0,0.0,5226.0,9.1,5226.0,335355469.0,23341200.0,14.368,409366.0,23527.0,17.4,373.0,0.0,ok,51408.0,307.0,158.0,12.0,328.0,7.0,5009.0,0.061,0.001,0.937,146.0,0.0,1089.0,2461.0,278930.0,1282856.0,,10669,746,26500,19696,2.483831661823976,1.846096166463586,190,422,0.2546916890080429,0.25675471698113206,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.06268712574850299,1.0,0.0,1.0,1.526285046728972,1.0,7.856308411214953,11.12733644859813,15.014018691588785
glyph32:U+0041,glyph32,real,32.0,32.0,925.0,527.0,1.755,14455.0,37.0,49.0,18.0,4.0,61.0,1.0,60.0,0.0,0.977,0.0,0.0,0.0,0.0,39.0,Abs:1;Add:62;BitAnd:18;Const:74;Div:18;Dwrt:36;Ge:20;Gt:12;Le:14;Lt:3;Max:23;Min:19;Mul:56;MulAdd:77;Neg:5;Select:37;Sqrt:23;Sub:27;Var:2,1605.0,713.0,3103.0,45963.0,14.812,100.0,5000.0,ClassCap,2.0,6650.0,3134.0,4501.0,32.3,643.0,991730.0,631584.0,1.57,10952.0,2780.0,3.94,47.0,-10.41,ok,7392.0,0.0,70.0,6.0,44.0,460.0,146.0,0.068,0.708,0.225,0.0,64.0,110.0,0.0,30208.0,52140.0,commutative(Mul):1202;fma-fusion:1137;commutative(Add):736;reverse-associative(Mul):581;associative(Mul):431;reverse-associative(Add):421;associative(Add):415;factor:383;distribute:246;halving:245;doubling:230;identity(Add):184;constant-fold:134;canonicalize(Sub):78;commutative(Max):69;commutative(Min):57;annihilator:46;canonicalize(Div):36;identity(Mul):16;cancellation(Sub):2;inverse-annihilation(Sub):1,936,72,927,886,0.9903846153846154,0.9465811965811965,44,55,0.6111111111111112,0.0442286947141316,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7753846153846153,6.312762973352034,9.326788218793828,0.9018232819074333,1.3529411764705883,0.0,7.020872865275142,9.297912713472487,14.026565464895636
glyph32:U+0042,glyph32,real,32.0,32.0,2270.0,1319.0,1.721,38993.0,100.0,144.0,57.0,0.0,61.0,1.0,60.0,0.0,0.978,0.0,0.0,0.0,0.0,52.0,Abs:1;Add:148;BitAnd:45;Const:172;Div:42;Dwrt:84;Ge:62;Gt:38;Le:40;Lt:4;Max:61;Min:43;Mul:130;MulAdd:217;Neg:19;Select:100;Sqrt:61;Sub:50;Var:2,4470.0,1953.0,8694.0,147847.0,17.006,100.0,5000.0,ClassCap,1.0,2973.0,2267.0,4975.0,56.4,1961.0,4977397.0,1527753.0,3.258,127354.0,8815.0,14.447,138.0,1.39,ok,18992.0,0.0,220.0,2.0,94.0,1594.0,325.0,0.047,0.792,0.161,37.0,236.0,297.0,0.0,83621.0,134302.0,commutative(Mul):534;commutative(Add):350;doubling:346;factor:281;associative(Mul):266;halving:213;associative(Add):183;fma-fusion:166;distribute:130;reverse-associative(Add):120;canonicalize(Sub):88;reverse-associative(Mul):82;commutative(Max):61;constant-fold:47;commutative(Min):43;canonicalize(Div):42;annihilator:9;identity(Add):6;identity(Mul):6,2742,200,2451,2408,0.8938730853391685,0.8781911013858498,118,143,0.59,0.01754385964912286,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8385494287133631,2.5473630312339988,1.522273425499232,1.0040962621607783,1.480667172100076,0.0,7.58150113722517,10.917361637604246,14.398786959818043
glyph32:U+0043,glyph32,real,32.0,32.0,2525.0,1473.0,1.714,43991.0,113.0,162.0,66.0,0.0,62.0,1.0,61.0,0.0,0.979,0.0,0.0,0.0,0.0,53.0,Abs:1;Add:163;BitAnd:49;Const:198;Div:46;Dwrt:92;Ge:70;Gt:44;Le:46;Lt:2;Max:68;Min:47;Mul:144;MulAdd:246;Neg:22;Select:113;Sqrt:68;Sub:52;Var:2,5129.0,2249.0,10039.0,174517.0,17.384,100.0,5000.0,ClassCap,1.0,2718.0,2110.0,4996.0,30.1,2263.0,6068768.0,1705215.0,3.559,186859.0,10228.0,18.269,157.0,1.88,ok,21728.0,0.0,237.0,3.0,86.0,1860.0,358.0,0.037,0.807,0.155,30.0,240.0,336.0,0.0,93726.0,151254.0,commutative(Mul):623;commutative(Add):405;factor:321;doubling:289;associative(Add):209;halving:173;distribute:146;canonicalize(Sub):96;associative(Mul):92;commutative(Max):68;fma-fusion:63;constant-fold:53;commutative(Min):47;canonicalize(Div):46;reverse-associative(Add):42;reverse-associative(Mul):30;annihilator:9;identity(Mul):4;identity(Add):2,3108,226,2778,2732,0.8938223938223938,0.879021879021879,134,160,0.5929203539823009,0.016558675305975545,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8446180555555556,2.221431747443308,1.208537127612272,1.0062249888839485,1.526816021724372,0.0,7.671418873048201,10.9979633401222,14.750848608282416
glyph32:U+0044,glyph32,real,32.0,32.0,1326.0,774.0,1.713,22497.0,58.0,84.0,33.0,0.0,61.0,1.0,60.0,0.0,0.978,0.0,0.0,0.0,0.0,42.0,Abs:1;Add:86;BitAnd:27;Const:105;Div:24;Dwrt:48;Ge:36;Gt:22;Le:24;Lt:2;Max:35;Min:25;Mul:78;MulAdd:125;Neg:11;Select:58;Sqrt:35;Sub:30;Var:2,2606.0,1148.0,5082.0,86117.0,16.945,100.0,5000.0,ClassCap,1.0,3265.0,2389.0,4367.0,29.5,1066.0,1887228.0,872894.0,2.162,34420.0,4832.0,7.123,80.0,-4.92,ok,11232.0,0.0,148.0,2.0,102.0,827.0,193.0,0.091,0.737,0.172,41.0,194.0,171.0,0.0,50025.0,75974.0,fma-fusion:781;reverse-associative(Mul):623;commutative(Mul):314;associative(Mul):252;reverse-associative(Add):227;doubling:209;commutative(Add):206;factor:163;halving:121;associative(Add):111;distribute:76;canonicalize(Sub):52;commutative(Max):35;constant-fold:29;commutative(Min):25;canonicalize(Div):24;annihilator:9;identity(Add):6;identity(Mul):2,1571,116,1411,1380,0.8981540420114577,0.8784213876511776,68,83,0.5862068965517241,0.021970233876683176,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8279857397504456,3.804006968641115,2.8440766550522647,0.9285714285714286,1.483204134366925,0.0,7.493540051679586,10.852713178294573,14.511627906976743
glyph32:U+0045,glyph32,real,32.0,32.0,271.0,157.0,1.726,2731.0,7.0,13.0,0.0,0.0,44.0,1.0,43.0,0.0,0.967,0.0,0.0,0.0,0.0,29.0,Abs:1;Add:21;BitAnd:9;Const:19;Div:6;Dwrt:12;Ge:6;Le:2;Lt:5;Max:6;Min:7;Mul:20;MulAdd:12;Select:7;Sqrt:6;Sub:16;Var:2,247.0,126.0,442.0,2427.0,5.491,100.0,5000.0,ClassCap,4.0,12855.0,2396.0,2779.0,81.3,113.0,190524.0,150426.0,1.267,835.0,324.0,2.577,7.0,-26.7,ok,1216.0,0.0,17.0,9.0,7.0,64.0,47.0,0.059,0.542,0.398,2.0,18.0,6.0,0.0,2114.0,14087.0,fma-fusion:2557;reverse-associative(Add):2097;associative(Add):1878;commutative(Add):1794;identity(Add):744;reverse-associative(Mul):625;factor:601;commutative(Mul):597;distribute:573;associative(Mul):468;constant-fold:309;annihilator:216;doubling:75;canonicalize(Sub):64;identity(Mul):58;commutative(Min):49;commutative(Max):42;inverse-annihilation(Sub):41;halving:33;canonicalize(Div):24;cancellation(Sub):8;involution(Sub):2,197,14,146,94,0.7411167512690355,0.47715736040609136,2,14,0.14285714285714285,0.3561643835616438,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6016949152542372,22.055555555555557,102.02380952380952,0.8968253968253969,0.802547770700637,0.0,4.45859872611465,8.280254777070065,7.745222929936306
glyph32:U+0046,glyph32,real,32.0,32.0,235.0,137.0,1.715,2299.0,6.0,11.0,0.0,0.0,44.0,1.0,43.0,0.0,0.966,0.0,0.0,0.0,0.0,28.0,Abs:1;Add:18;BitAnd:8;Const:18;Div:5;Dwrt:10;Ge:5;Le:2;Lt:4;Max:5;Min:6;Mul:18;MulAdd:10;Select:6;Sqrt:5;Sub:14;Var:2,215.0,112.0,388.0,2070.0,5.335,100.0,5000.0,ClassCap,4.0,12044.0,2187.0,2531.0,98.5,99.0,165378.0,131194.0,1.261,706.0,281.0,2.512,6.0,-27.58,ok,1104.0,0.0,15.0,10.0,7.0,55.0,42.0,0.067,0.529,0.404,2.0,13.0,3.0,0.0,1186.0,12519.0,fma-fusion:2297;reverse-associative(Add):2017;associative(Add):1845;commutative(Add):1540;identity(Add):694;reverse-associative(Mul):614;commutative(Mul):573;factor:570;distribute:564;associative(Mul):458;constant-fold:297;annihilator:216;doubling:75;canonicalize(Sub):56;identity(Mul):47;commutative(Min):42;inverse-annihilation(Sub):41;commutative(Max):35;halving:33;canonicalize(Div):20;cancellation(Sub):8;involution(Sub):2,174,12,124,80,0.7126436781609196,0.45977011494252873,2,12,0.16666666666666666,0.3548387096774194,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5961538461538461,22.598214285714285,107.53571428571429,0.8839285714285714,0.8175182481751825,0.0,4.37956204379562,8.02919708029197,8.058394160583942
glyph32:U+0047,glyph32,real,32.0,32.0,2311.0,1349.0,1.713,39808.0,101.0,146.0,57.0,0.0,62.0,1.0,61.0,0.0,0.978,0.0,0.0,0.0,0.0,53.0,Abs:1;Add:151;BitAnd:46;Const:180;Div:44;Dwrt:86;Ge:64;Gt:38;Le:41;Lt:3;Max:62;Min:44;Mul:133;MulAdd:220;Neg:19;Select:101;Sqrt:62;Sub:52;Var:2,4563.0,2013.0,8959.0,152241.0,16.993,100.0,5000.0,ClassCap,1.0,2915.0,2234.0,4983.0,27.0,2028.0,5181588.0,1565698.0,3.309,154814.0,9126.0,16.964,139.0,1.86,ok,19712.0,0.0,226.0,3.0,109.0,1639.0,333.0,0.052,0.788,0.16,39.0,238.0,300.0,0.0,84455.0,137805.0,commutative(Mul):552;commutative(Add):366;doubling:342;factor:282;associative(Mul):223;halving:212;associative(Add):196;fma-fusion:137;distribute:129;reverse-associative(Add):101;canonicalize(Sub):90;reverse-associative(Mul):68;commutative(Max):62;constant-fold:51;canonicalize(Div):45;commutative(Min):44;annihilator:9;identity(Mul):4;identity(Add):2,2829,202,2491,2432,0.8805231530576175,0.8596677271120537,118,145,0.5841584158415841,0.02368526696105977,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8399807784718886,2.4754098360655736,1.4480874316939891,1.007451564828614,1.4922164566345442,0.0,7.48702742772424,10.822831727205337,14.612305411415864
glyph32:U+0048,glyph32,real,32.0,32.0,271.0,144.0,1.882,2731.0,7.0,7.0,0.0,3.0,44.0,1.0,43.0,0.0,0.966,0.0,0.0,0.0,0.0,29.0,Abs:1;Add:21;BitAnd:6;Const:17;Div:6;Dwrt:12;Ge:3;Le:2;Lt:2;Max:6;Min:7;Mul:20;MulAdd:12;Select:7;Sqrt:6;Sub:14;Var:2,247.0,113.0,413.0,2427.0,5.877,100.0,5000.0,ClassCap,4.0,12749.0,2410.0,2792.0,102.5,100.0,200732.0,159674.0,1.257,844.0,303.0,2.785,7.0,-26.63,ok,1088.0,0.0,14.0,9.0,7.0,49.0,49.0,0.067,0.467,0.467,2.0,15.0,3.0,0.0,1250.0,14119.0,fma-fusion:2529;reverse-associative(Add):2070;associative(Add):1857;commutative(Add):1758;identity(Add):732;reverse-associative(Mul):633;factor:609;commutative(Mul):607;distribute:595;associative(Mul):468;constant-fold:287;annihilator:232;doubling:79;canonicalize(Sub):56;commutative(Min):49;inverse-annihilation(Sub):43;commutative(Max):42;identity(Mul):36;halving:33;canonicalize(Div):24;cancellation(Sub):8;involution(Sub):2,180,14,146,92,0.8111111111111111,0.5111111111111111,2,14,0.14285714285714285,0.36986301369863017,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5333333333333333,24.707964601769913,112.82300884955752,0.8849557522123894,0.7847222222222222,0.0,4.861111111111111,4.861111111111111,7.555555555555555
glyph32:U+0049,glyph32,real,32.0,32.0,415.0,220.0,1.886,4459.0,11.0,13.0,0.0,5.0,45.0,1.0,44.0,0.0,0.967,0.0,0.0,0.0,0.0,33.0,Abs:1;Add:33;BitAnd:8;Const:23;Div:10;Dwrt:20;Ge:6;Le:2;Lt:5;Max:10;Min:11;Mul:28;MulAdd:20;Select:11;Sqrt:10;Sub:20;Var:2,391.0,190.0,766.0,3959.0,5.168,100.0,5000.0,ClassCap,3.0,8958.0,2842.0,3416.0,83.2,208.0,353483.0,308585.0,1.145,1726.0,786.0,2.196,11.0,2.61,ok,2304.0,0.0,30.0,8.0,44.0,86.0,85.0,0.205,0.4,0.395,5.0,27.0,32.0,0.0,9061.0,24556.0,fma-fusion:2264;reverse-associative(Add):1379;associative(Add):1285;commutative(Add):1189;commutative(Mul):447;reverse-associative(Mul):427;factor:354;identity(Add):351;distribute:308;associative(Mul):279;constant-fold:222;annihilator:126;canonicalize(Sub):60;commutative(Min):55;doubling:52;commutative(Max):50;identity(Mul):42;canonicalize(Div):30;inverse-annihilation(Sub):20;halving:12;cancellation(Sub):5;involution(Sub):1,355,22,320,272,0.9014084507042254,0.7661971830985915,12,22,0.5454545454545454,0.15000000000000002,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6046511627906976,17.978947368421053,47.14736842105263,1.0947368421052632,0.8636363636363636,0.0,5.0,5.909090909090909,10.472727272727273
glyph32:U+004A,glyph32,real,32.0,32.0,1253.0,734.0,1.707,20975.0,54.0,79.0,30.0,0.0,62.0,1.0,61.0,0.0,0.978,0.0,0.0,0.0,0.0,42.0,Abs:1;Add:82;BitAnd:26;Const:101;Div:23;Dwrt:46;Ge:35;Gt:20;Le:22;Lt:2;Max:33;Min:24;Mul:74;MulAdd:116;Neg:10;Select:54;Sqrt:33;Sub:30;Var:2,2425.0,1074.0,4725.0,80068.0,16.946,100.0,5000.0,ClassCap,1.0,3220.0,2373.0,4282.0,29.2,1006.0,1729308.0,856632.0,2.019,33949.0,4504.0,7.538,74.0,-4.68,ok,10752.0,0.0,148.0,2.0,101.0,765.0,186.0,0.096,0.727,0.177,48.0,167.0,162.0,0.0,46864.0,72197.0,fma-fusion:761;reverse-associative(Mul):669;commutative(Mul):292;associative(Mul):251;reverse-associative(Add):227;commutative(Add):196;doubling:195;factor:155;halving:115;associative(Add):110;distribute:76;canonicalize(Sub):50;commutative(Max):33;constant-fold:30;commutative(Min):24;canonicalize(Div):23;annihilator:9;identity(Add):2;identity(Mul):2,1486,108,1324,1304,0.8909825033647375,0.8775235531628532,66,78,0.6111111111111112,0.015105740181268867,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8231939163498099,3.9869646182495346,2.998137802607076,0.9366852886405959,1.4632152588555858,0.0,7.356948228882834,10.762942779291553,14.64850136239782
glyph32:U+004B,glyph32,real,32.0,32.0,493.0,286.0,1.724,6364.0,15.0,21.0,3.0,0.0,45.0,1.0,44.0,0.0,0.972,0.0,0.0,0.0,0.0,38.0,Abs:1;Add:37;BitAnd:14;Const:40;Div:12;Dwrt:22;Ge:10;Gt:2;Le:5;Lt:4;Max:12;Min:12;Mul:33;MulAdd:30;Neg:1;Select:15;Sqrt:12;Sub:22;Var:2,617.0,318.0,1320.0,12417.0,9.407,100.0,5000.0,ClassCap,3.0,10088.0,3635.0,4576.0,71.6,303.0,522222.0,324123.0,1.611,6382.0,1227.0,5.201,17.0,-7.05,ok,3264.0,4.0,48.0,9.0,54.0,175.0,85.0,0.172,0.557,0.271,8.0,47.0,39.0,0.0,11496.0,27414.0,fma-fusion:1754;commutative(Add):1552;commutative(Mul):1489;reverse-associative(Add):952;reverse-associative(Mul):800;associative(Add):739;associative(Mul):540;factor:420;identity(Add):375;distribute:365;constant-fold:323;halving:179;doubling:161;annihilator:134;canonicalize(Sub):72;commutative(Min):60;commutative(Max):60;identity(Mul):47;canonicalize(Div):39;inverse-annihilation(Sub):20;cancellation(Sub):5;involution(Sub):1;inverse-annihilation(Div):1,493,30,397,312,0.8052738336713996,0.6328600405679513,10,27,0.3333333333333333,0.21410579345088165,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7292993630573248,14.38993710691824,31.72327044025157,0.9528301886792453,1.1118881118881119,0.0,5.244755244755245,7.3426573426573425,11.412587412587413
glyph32:U+004C,glyph32,real,32.0,32.0,163.0,96.0,1.698,1435.0,4.0,7.0,0.0,0.0,44.0,1.0,43.0,0.0,0.964,0.0,0.0,0.0,0.0,26.0,Abs:1;Add:12;BitAnd:6;Const:15;Div:3;Dwrt:6;Ge:3;Le:2;Lt:2;Max:3;Min:4;Mul:14;MulAdd:6;Select:4;Sqrt:3;Sub:10;Var:2,151.0,83.0,280.0,1356.0,4.843,100.0,5000.0,ClassCap,5.0,17391.0,2916.0,3354.0,226.5,70.0,115086.0,92730.0,1.241,448.0,195.0,2.297,4.0,-30.36,ok,848.0,0.0,11.0,9.0,7.0,36.0,32.0,0.093,0.48,0.427,2.0,6.0,0.0,0.0,194.0,9351.0,fma-fusion:2903;reverse-associative(Add):2239;associative(Add):2131;commutative(Add):1825;distribute:1359;reverse-associative(Mul):1256;commutative(Mul):1174;associative(Mul):1074;identity(Add):1060;factor:1039;constant-fold:483;annihilator:404;doubling:129;halving:72;inverse-annihilation(Sub):69;canonicalize(Sub):50;commutative(Min):36;identity(Mul):32;commutative(Max):27;canonicalize(Div):15;cancellation(Sub):11;involution(Sub):3,127,8,80,52,0.6299212598425197,0.4094488188976378,2,8,0.25,0.35,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5733333333333334,40.40963855421687,209.53012048192772,0.8433734939759037,0.8645833333333334,0.0,4.166666666666667,7.291666666666667,8.833333333333334
glyph32:U+004D,glyph32,real,32.0,32.0,1447.0,818.0,1.769,23626.0,57.0,79.0,27.0,3.0,50.0,1.0,49.0,0.0,0.976,0.0,0.0,0.0,0.0,44.0,Abs:1;Add:97;BitAnd:29;Const:98;Div:32;Dwrt:58;Ge:34;Gt:18;Le:23;Lt:4;Max:38;Min:30;Mul:87;MulAdd:124;Neg:7;Select:57;Sqrt:38;Sub:41;Var:2,2345.0,1036.0,4621.0,54223.0,11.734,100.0,5000.0,ClassCap,2.0,5335.0,3184.0,4914.0,50.1,978.0,1566006.0,996204.0,1.572,18052.0,4297.0,4.201,75.0,-7.01,ok,11200.0,0.0,118.0,6.0,62.0,704.0,224.0,0.063,0.711,0.226,8.0,113.0,173.0,0.0,47912.0,79934.0,commutative(Add):1054;fma-fusion:795;commutative(Mul):704;reverse-associative(Mul):571;reverse-associative(Add):291;associative(Mul):255;identity(Add):240;constant-fold:202;associative(Add):167;factor:164;doubling:157;distribute:151;canonicalize(Sub):118;halving:117;commutative(Max):114;commutative(Min):90;canonicalize(Div):68;annihilator:38;identity(Mul):32;involution(Sub):4;cancellation(Sub):2;inverse-annihilation(Sub):1,1442,114,1443,1382,1.0006934812760055,0.9583911234396671,68,83,0.5964912280701754,0.042273042273042294,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7737373737373737,4.743243243243243,5.149613899613899,0.944015444015444,1.2665036674816625,0.0,6.968215158924205,9.657701711491443,13.691931540342297
glyph32:U+004E,glyph32,real,32.0,32.0,871.0,509.0,1.711,13807.0,31.0,45.0,12.0,1.0,50.0,1.0,49.0,0.0,0.975,0.0,0.0,0.0,0.0,42.0,Abs:1;Add:61;BitAnd:20;Const:70;Div:22;Dwrt:36;Ge:20;Gt:8;Le:14;Lt:3;Max:22;Min:19;Mul:56;MulAdd:68;Neg:4;Select:31;Sqrt:22;Sub:30;Var:2,1399.0,657.0,2844.0,39063.0,13.735,100.0,5000.0,ClassCap,2.0,6428.0,3297.0,4650.0,57.9,595.0,894934.0,598694.0,1.495,9822.0,2533.0,3.878,39.0,-10.94,ok,6528.0,0.0,73.0,3.0,40.0,429.0,140.0,0.066,0.704,0.23,9.0,77.0,92.0,0.0,26025.0,49608.0,commutative(Mul):1225;fma-fusion:992;commutative(Add):801;reverse-associative(Mul):539;reverse-associative(Add):369;factor:344;distribute:337;associative(Mul):334;associative(Add):305;halving:278;doubling:248;identity(Add):196;constant-fold:134;canonicalize(Sub):76;commutative(Max):66;commutative(Min):57;canonicalize(Div):46;annihilator:42;identity(Mul):36;cancellation(Sub):2;inverse-annihilation(Sub):1,886,62,794,710,0.8961625282167043,0.801354401805869,32,50,0.5161290322580645,0.10579345088161207,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7701149425287356,7.077625570776256,9.78386605783866,0.9056316590563166,1.2907662082514735,0.0,6.090373280943026,8.840864440078585,12.825147347740668
