row,set,name,node_count,arm,ended,ended_at_apps,seen_keys,app_actual@25,app_actual@50,app_actual@100,app_actual@200,app_actual@400,app_actual@800,tree@25,tree@50,tree@100,tree@200,tree@400,tree@800,dag@25,dag@50,dag@100,dag@200,dag@400,dag@800
A+L4,sh_bil,dev_sh_00074,206,linear,app_budget,800,584,25,50,100,200,400,800,10759,10720,10460,10460,10375,10371,816,809,809,809,793,829
A+L4,sh_bil,dev_sh_00074,206,unguided,app_budget,815,,32,89,146,203,429,815,11538,11538,11538,11538,11538,11538,720,720,720,720,720,720
A+L4,sh_bil,dev_sh_00075,263,control,app_budget,800,594,25,50,100,200,400,800,7164,7140,7010,6878,6858,6858,1222,1204,1204,1202,1217,1217
A+L4,sh_bil,dev_sh_00075,263,linear,app_budget,800,634,25,50,100,200,400,800,7034,7010,6880,6880,6872,6854,1222,1204,1204,1204,1201,1213
A+L4,sh_bil,dev_sh_00075,263,unguided,app_budget,862,,27,73,119,231,410,862,7273,7273,7273,7273,7273,6874,1186,1186,1186,1186,1186,1203
A+L4,sh_bil,dev_sh_00076,85,control,app_budget,800,485,25,50,100,200,400,800,3156,3148,3148,3146,3137,3129,662,658,658,681,685,677
A+L4,sh_bil,dev_sh_00076,85,linear,app_budget,800,510,25,50,100,200,400,800,3156,3148,3148,3148,3139,3139,662,658,658,658,662,662
A+L4,sh_bil,dev_sh_00076,85,unguided,app_budget,811,,29,53,109,210,460,811,3444,3444,3444,3440,3360,3360,610,610,610,609,614,614
A+L4,sh_bil,dev_sh_00077,146,control,app_budget,800,564,25,50,100,200,400,800,6242,6224,5964,5963,5950,5949,916,911,911,915,931,945
A+L4,sh_bil,dev_sh_00077,146,linear,app_budget,800,581,25,50,100,200,400,800,5982,5964,5964,5964,5952,5949,916,911,911,911,918,945
A+L4,sh_bil,dev_sh_00077,146,unguided,app_budget,876,,53,53,156,259,416,876,6420,6420,6420,6420,6415,6335,884,884,884,884,883,888
A+L4,sh_bil,dev_sh_00078,160,control,app_budget,800,554,25,50,100,200,400,800,8101,8069,7621,7361,7324,7324,1052,1037,954,954,943,943
A+L4,sh_bil,dev_sh_00078,160,linear,app_budget,800,556,25,50,100,200,400,800,7841,7809,7361,7361,7329,7324,1052,1037,954,954,938,943
A+L4,sh_bil,dev_sh_00078,160,unguided,app_budget,890,,26,72,118,200,425,890,8539,8539,8539,8539,8535,8455,940,940,940,940,939,944
A+L4,sh_bil,dev_sh_00079,55,control,app_budget,800,418,25,50,100,200,400,800,988,963,963,957,957,957,473,448,448,457,457,457
A+L4,sh_bil,dev_sh_00079,55,linear,app_budget,800,443,25,50,100,200,400,800,988,963,958,957,957,956,473,448,453,457,457,456
A+L4,sh_bil,dev_sh_00079,55,unguided,app_budget,838,,25,69,117,222,442,838,1057,1057,1057,1057,1046,1042,397,397,397,397,386,382
A+L4,sh_bil,dev_sh_00080,79,control,app_budget,800,435,25,50,100,200,400,800,1808,1798,1798,1773,1773,1773,613,603,603,603,603,603
A+L4,sh_bil,dev_sh_00080,79,linear,app_budget,800,484,25,50,100,200,400,800,1808,1798,1798,1773,1773,1773,613,603,603,603,603,603
A+L4,sh_bil,dev_sh_00080,79,unguided,app_budget,866,,31,90,105,233,400,866,2019,2019,2019,2019,2014,2013,469,469,469,469,464,468
A+L4,sh_bil,dev_sh_00081,51,control,app_budget,800,331,25,50,100,200,400,800,813,808,802,731,727,726,353,353,367,366,362,366
A+L4,sh_bil,dev_sh_00081,51,linear,app_budget,800,347,25,50,100,200,400,800,813,808,801,731,727,724,353,353,371,366,362,359
A+L4,sh_bil,dev_sh_00081,51,unguided,app_budget,802,,26,77,145,213,488,802,821,821,821,821,727,724,361,361,361,361,362,359
A+L4,sh_bil,dev_sh_00082,194,control,app_budget,800,584,25,50,100,200,400,800,9969,9930,9930,9670,9584,9580,796,789,789,789,772,803
A+L4,sh_bil,dev_sh_00082,194,linear,app_budget,800,587,25,50,100,200,400,800,9969,9942,9670,9670,9584,9580,796,793,789,789,772,803
A+L4,sh_bil,dev_sh_00082,194,unguided,app_budget,811,,32,88,144,200,425,811,10744,10744,10744,10744,10744,10744,696,696,696,696,696,696
A+L4,sh_bil,dev_sh_00083,106,control,app_budget,800,502,25,50,100,200,400,800,5342,5324,5324,5059,5054,5046,781,776,776,861,874,866
A+L4,sh_bil,dev_sh_00083,106,linear,app_budget,800,551,25,50,100,200,400,800,5342,5064,5064,5059,5059,5054,781,861,861,861,861,874
A+L4,sh_bil,dev_sh_00083,106,unguided,app_budget,893,,39,66,141,216,417,893,5374,5374,5374,5374,5370,5285,813,813,813,813,812,817
A+L4,sh_bil,dev_sh_00084,123,control,app_budget,800,542,25,50,100,200,400,800,2815,2805,2805,2759,2759,2759,641,640,640,665,665,665
A+L4,sh_bil,dev_sh_00084,123,linear,app_budget,800,513,25,50,100,200,400,800,2815,2805,2805,2767,2759,2757,641,640,640,638,665,664
A+L4,sh_bil,dev_sh_00084,123,unguided,app_budget,816,,39,64,139,214,402,816,3225,3225,3225,3225,2774,2767,501,501,501,501,620,619
A+L4,sh_bil,dev_sh_00085,272,control,app_budget,800,666,25,50,100,200,400,800,9100,9078,9065,8805,8755,8667,956,944,935,935,928,935
A+L4,sh_bil,dev_sh_00085,272,linear,app_budget,800,645,25,50,100,200,400,800,9100,9069,8805,8805,8820,8742,956,939,935,935,922,940
A+L4,sh_bil,dev_sh_00085,272,unguided,app_budget,806,,37,50,111,248,462,806,9530,9530,9530,9530,9530,9530,836,836,836,836,836,836
A+L4,sh_bil,dev_sh_00086,104,control,app_budget,800,503,25,50,100,200,400,800,2188,2179,2179,2133,2133,2133,609,609,609,624,624,624
A+L4,sh_bil,dev_sh_00086,104,linear,app_budget,800,483,25,50,100,200,400,800,2188,2179,2179,2133,2133,2133,609,609,609,624,624,624
A+L4,sh_bil,dev_sh_00086,104,unguided,app_budget,891,,30,88,102,224,403,891,2598,2598,2598,2598,2581,2573,469,469,469,469,463,459
A+L4,sh_bil,dev_sh_00087,267,control,app_budget,800,664,25,50,100,200,400,800,8935,8910,8900,8640,8591,8576,960,948,935,935,929,954
A+L4,sh_bil,dev_sh_00087,267,linear,app_budget,800,649,25,50,100,200,400,800,8931,8908,8644,8640,8591,8576,956,943,939,935,929,954
A+L4,sh_bil,dev_sh_00087,267,unguided,app_budget,820,,38,51,114,254,472,820,9365,9365,9365,9365,9365,9365,840,840,840,840,840,840
A+L4,sh_bil,dev_sh_00088,106,control,app_budget,800,457,25,50,100,200,400,800,2062,2052,2049,2040,2040,2040,672,667,666,697,697,697
A+L4,sh_bil,dev_sh_00088,106,linear,app_budget,800,477,25,50,100,200,400,800,2062,2053,2046,2040,2040,2040,672,668,686,697,697,697
A+L4,sh_bil,dev_sh_00088,106,unguided,app_budget,858,,36,58,128,200,428,858,2277,2277,2277,2277,2055,2049,612,612,612,612,667,666
A+L4,sh_bil,dev_sh_00089,69,control,app_budget,800,448,25,50,100,200,400,800,1397,1387,1387,1383,1383,1383,643,633,633,644,644,644
A+L4,sh_bil,dev_sh_00089,69,linear,app_budget,800,513,25,50,100,200,400,800,1397,1387,1386,1383,1383,1383,643,633,637,644,644,644
A+L4,sh_bil,dev_sh_00089,69,unguided,app_budget,827,,28,82,136,211,440,827,1549,1549,1549,1547,1547,1517,584,584,584,583,583,568
A+L4,sh_bil,dev_sh_00090,163,control,app_budget,800,573,25,50,100,200,400,800,9043,9011,8559,8294,8261,8260,936,921,846,846,839,853
A+L4,sh_bil,dev_sh_00090,163,linear,app_budget,800,570,25,50,100,200,400,800,8783,8747,8299,8299,8262,8257,936,924,846,846,830,835
A+L4,sh_bil,dev_sh_00090,163,unguided,app_budget,801,,29,80,131,223,439,801,9485,9485,9485,9485,9481,9481,828,828,828,828,827,827
A+L4,sh_bil,dev_sh_00091,115,control,app_budget,800,534,25,50,100,200,400,800,2716,2705,2705,2673,2671,2671,633,632,632,645,648,648
A+L4,sh_bil,dev_sh_00091,115,linear,app_budget,800,537,25,50,100,200,400,800,2716,2706,2706,2675,2671,2671,633,628,628,642,648,648
A+L4,sh_bil,dev_sh_00091,115,unguided,app_budget,867,,41,66,145,224,402,867,3077,3077,3077,3077,3077,2661,509,509,509,509,509,503
A+L4,sh_bil,dev_sh_00092,76,control,app_budget,800,465,25,50,100,200,400,800,1653,1642,1642,1617,1617,1529,603,592,592,587,587,514
A+L4,sh_bil,dev_sh_00092,76,linear,app_budget,800,491,25,50,100,200,400,800,1653,1642,1642,1617,1617,1617,603,592,592,587,587,587
A+L4,sh_bil,dev_sh_00092,76,unguided,app_budget,802,,32,93,110,205,437,802,1868,1868,1868,1868,1708,1698,463,463,463,463,458,448
A+L4,sh_bil,dev_sh_00093,104,control,app_budget,800,436,25,50,100,200,400,800,1996,1988,1986,1972,1972,1972,672,668,667,688,688,688
A+L4,sh_bil,dev_sh_00093,104,linear,app_budget,800,447,25,50,100,200,400,800,1996,1988,1980,1972,1972,1970,672,668,680,688,688,687
A+L4,sh_bil,dev_sh_00093,104,unguided,app_budget,884,,34,54,120,209,461,884,2207,2207,2207,2205,2205,2165,608,608,608,607,607,607
A+L4,sh_bil,dev_sh_00094,196,control,app_budget,800,588,25,50,100,200,400,800,9647,9610,9288,9028,8864,8855,956,941,860,860,858,904
A+L4,sh_bil,dev_sh_00094,196,linear,app_budget,800,581,25,50,100,200,400,800,9647,9622,9028,9028,8864,8852,956,948,860,860,858,886
A+L4,sh_bil,dev_sh_00094,196,unguided,app_budget,805,,33,92,151,210,405,805,10235,10235,10235,10235,10230,10070,864,864,864,864,863,868
A+L4,sh_bil,dev_sh_00095,189,control,app_budget,800,566,25,50,100,200,400,800,8208,8178,8178,7912,7910,7901,964,955,955,959,977,976
A+L4,sh_bil,dev_sh_00095,189,linear,app_budget,800,569,25,50,100,200,400,800,7948,7918,7918,7918,7912,7901,964,955,955,955,959,976
A+L4,sh_bil,dev_sh_00095,189,unguided,app_budget,835,,25,71,117,202,416,835,8593,8593,8593,8593,8584,8584,944,944,944,944,943,943
A+L4,sh_bil,dev_sh_00096,239,control,app_budget,800,663,25,50,100,200,400,800,7859,7826,7826,7566,7512,7112,871,856,856,856,855,863
A+L4,sh_bil,dev_sh_00096,239,linear,app_budget,800,641,25,50,100,200,400,800,7859,7834,7566,7566,7583,7500,871,860,856,856,845,873
A+L4,sh_bil,dev_sh_00096,239,unguided,app_budget,963,,32,86,140,263,456,963,8236,8236,8236,8236,8236,8236,763,763,763,763,763,763
A+L4,sh_bil,dev_sh_00097,66,control,app_budget,800,446,25,50,100,200,400,800,1637,1627,1627,1608,1608,1608,597,587,587,583,583,583
A+L4,sh_bil,dev_sh_00097,66,linear,app_budget,800,476,25,50,100,200,400,800,1637,1627,1627,1608,1608,1607,597,587,587,583,583,582
A+L4,sh_bil,dev_sh_00097,66,unguided,app_budget,885,,30,87,104,227,405,885,1844,1844,1844,1844,1833,1829,449,449,449,449,443,439
A+L4,sh_bil,dev_sh_00098,89,control,app_budget,800,454,25,50,100,200,400,800,1722,1713,1711,1627,1623,1623,662,653,652,673,669,669
A+L4,sh_bil,dev_sh_00098,89,linear,app_budget,800,463,25,50,100,200,400,800,1722,1713,1711,1702,1627,1616,662,653,661,678,673,672
A+L4,sh_bil,dev_sh_00098,89,unguided,app_budget,847,,34,54,120,211,402,847,1868,1868,1868,1866,1866,1786,598,598,598,597,597,592
A+L4,sh_bil,dev_sh_00099,65,control,app_budget,800,460,25,50,100,200,400,800,1638,1617,1617,1609,1609,1609,598,577,577,584,584,584
A+L4,sh_bil,dev_sh_00099,65,linear,app_budget,800,496,25,50,100,200,400,800,1637,1633,1633,1609,1609,1608,597,593,593,584,584,583
A+L4,sh_bil,dev_sh_00099,65,unguided,app_budget,883,,27,78,129,205,408,883,1845,1845,1845,1845,1765,1765,450,450,450,450,445,445
A+L4,dev,dev_b06_f04_00171,56,control,quiesced,140,98,25,50,100,140,140,140,539,506,499,490,490,490,539,506,499,490,490,490
A+L4,dev,dev_b06_f04_00171,56,linear,quiesced,156,104,25,50,100,156,156,156,554,512,499,490,490,490,554,512,499,490,490,490
A+L4,dev,dev_b06_f04_00171,56,unguided,quiesced,271,,26,61,102,200,271,271,1798,1791,1787,490,490,490,1798,1791,1787,490,490,490
A+L4,dev,dev_b06_f04_00179,59,control,quiesced,118,78,25,50,100,118,118,118,606,603,599,599,599,599,606,603,599,599,599,599
A+L4,dev,dev_b06_f04_00179,59,linear,quiesced,151,89,25,50,100,151,151,151,624,612,603,599,599,599,624,612,603,599,599,599
A+L4,dev,dev_b06_f04_00179,59,unguided,quiesced,269,,30,52,109,208,269,269,1321,1318,1314,599,599,599,1321,1318,1314,599,599,599
A+L4,dev,dev_b09_f00_00225,57,control,app_budget,800,406,25,50,100,200,400,800,817,799,779,779,779,769,412,406,399,399,399,409
A+L4,dev,dev_b09_f00_00225,57,linear,app_budget,800,384,25,50,100,200,400,800,841,811,791,779,779,769,424,409,402,399,399,409
A+L4,dev,dev_b09_f00_00225,57,unguided,app_budget,884,,26,58,106,201,403,884,2456,2450,2442,799,799,769,1327,1324,1320,411,411,409
A+L4,dev,dev_b09_f01_00240,58,control,quiesced,139,92,25,50,100,139,139,139,552,537,530,530,530,530,552,537,530,530,530,530
A+L4,dev,dev_b09_f01_00240,58,linear,quiesced,164,99,25,50,100,164,164,164,570,543,534,530,530,530,570,543,534,530,530,530
A+L4,dev,dev_b09_f01_00240,58,unguided,quiesced,474,,28,55,110,202,400,474,1453,1453,1453,537,530,530,1453,1453,1453,537,530,530
A+L4,dev,dev_b09_f01_00249,51,control,quiesced,75,53,25,50,75,75,75,75,705,705,705,705,705,705,691,691,691,691,691,691
A+L4,dev,dev_b09_f01_00249,51,linear,quiesced,78,53,25,50,78,78,78,78,705,705,705,705,705,705,691,691,691,691,691,691
A+L4,dev,dev_b09_f01_00249,51,unguided,quiesced,145,,34,55,105,145,145,145,705,705,705,705,705,705,695,691,691,691,691,691
A+L4,dev,dev_b09_f02_00255,60,control,quiesced,232,133,25,50,100,200,232,232,692,686,683,662,658,658,692,686,683,662,658,658
A+L4,dev,dev_b09_f02_00255,60,linear,quiesced,252,127,25,50,100,200,252,252,716,689,668,658,658,658,716,689,668,658,658,658
A+L4,dev,dev_b09_f02_00255,60,unguided,quiesced,497,,26,54,104,206,404,497,1236,1230,1230,668,658,658,1236,1230,1230,668,658,658
A+L4,dev,dev_b09_f03_00268,51,control,app_budget,800,388,25,50,100,200,400,800,601,594,590,590,590,590,601,594,590,590,590,590
A+L4,dev,dev_b09_f03_00268,51,linear,app_budget,800,394,25,50,100,200,400,800,628,606,590,590,590,590,628,606,590,590,590,590
A+L4,dev,dev_b09_f03_00268,51,unguided,app_budget,828,,27,62,104,200,426,828,793,790,786,786,786,786,793,790,786,786,786,786
A+L4,dev,dev_b09_f04_00282,75,control,quiesced,189,117,25,50,100,189,189,189,646,623,620,613,613,613,646,623,620,613,613,613
A+L4,dev,dev_b09_f04_00282,75,linear,quiesced,203,118,25,50,100,200,203,203,667,629,617,613,613,613,667,629,617,613,613,613
A+L4,dev,dev_b09_f04_00282,75,unguided,quiesced,285,,25,61,101,205,285,285,1917,1914,1908,613,613,613,1917,1914,1908,613,613,613
A+L4,dev,dev_b09_f04_00288,62,control,quiesced,113,80,25,50,100,113,113,113,1061,1051,1051,1051,1051,1051,1054,1044,1044,1044,1044,1044
A+L4,dev,dev_b09_f04_00288,62,linear,quiesced,126,86,25,50,100,126,126,126,1064,1051,1051,1051,1051,1051,1057,1044,1044,1044,1044,1044
A+L4,dev,dev_b09_f04_00288,62,unguided,quiesced,259,,28,58,100,200,259,259,1242,1242,1242,1051,1051,1051,1235,1235,1235,1044,1044,1044
A+L4,dev,dev_b09_f04_00289,80,control,app_budget,800,323,25,50,100,200,400,800,2281,2237,2217,2199,2039,1750,1150,1128,1118,1109,1293,1303
A+L4,dev,dev_b09_f04_00289,80,linear,app_budget,800,329,25,50,100,200,400,800,2311,2237,2209,2039,2035,1750,1162,1128,1114,1293,1289,1303
A+L4,dev,dev_b09_f04_00289,80,unguided,app_budget,844,,25,64,109,207,434,844,3530,3516,3508,2199,2035,1750,1867,1860,1856,1109,1289,1303
A+L4,dev,dev_b09_f04_00292,55,control,app_budget,800,440,25,50,100,200,400,800,3200,3184,3184,3184,3184,3184,1392,1384,1384,1384,1384,1384
A+L4,dev,dev_b09_f04_00292,55,linear,app_budget,800,444,25,50,100,200,400,800,3200,3184,3184,3184,3184,3184,1395,1388,1384,1384,1384,1384
A+L4,dev,dev_b09_f04_00292,55,unguided,app_budget,833,,25,61,103,206,445,833,3554,3538,3538,3184,3184,3184,1571,1563,1563,1384,1384,1384
A+L4,dev,dev_b09_f05_00297,67,control,quiesced,226,129,25,50,100,200,226,226,1779,1773,1751,1727,1727,1727,902,899,888,876,876,876
A+L4,dev,dev_b09_f05_00297,67,linear,quiesced,209,129,25,50,100,200,209,209,1797,1759,1741,1727,1727,1727,911,892,883,876,876,876
A+L4,dev,dev_b09_f05_00297,67,unguided,quiesced,515,,26,50,107,207,409,515,3452,3426,3420,1735,1727,1727,1827,1818,1815,880,876,876
A+L4,dev,dev_b09_f05_00298,55,control,quiesced,125,83,25,50,100,125,125,125,534,518,510,510,510,510,531,515,507,507,507,507
A+L4,dev,dev_b09_f05_00298,55,linear,quiesced,125,85,25,50,100,125,125,125,543,521,510,510,510,510,540,518,507,507,507,507
A+L4,dev,dev_b09_f05_00298,55,unguided,quiesced,271,,26,51,106,210,271,271,1430,1422,1422,510,510,510,1427,1419,1419,507,507,507
A+L4,dev,dev_b09_f06_00308,57,control,quiesced,135,88,25,50,100,135,135,135,261,261,261,261,261,261,261,261,261,261,261,261
A+L4,dev,dev_b09_f06_00308,57,linear,quiesced,180,100,25,50,100,180,180,180,288,273,261,261,261,261,288,273,261,261,261,261
A+L4,dev,dev_b09_f06_00308,57,unguided,quiesced,283,,25,54,100,211,283,283,998,998,4611686018427388687,261,261,261,998,998,998,261,261,261
A+L4,dev,dev_b09_f06_00317,69,control,quiesced,149,96,25,50,100,149,149,149,1153,1151,1147,1147,1147,1147,933,934,930,930,930,930
A+L4,dev,dev_b09_f06_00317,69,linear,quiesced,158,100,25,50,100,158,158,158,1165,1153,1147,1147,1147,1147,948,936,930,930,930,930
A+L4,dev,dev_b09_f06_00317,69,unguided,quiesced,477,,25,55,100,201,403,477,2281,2281,2281,1147,1147,1147,1853,1853,1853,930,930,930
A+L4,dev,dev_b09_f06_00318,63,control,quiesced,152,97,25,50,100,152,152,152,1146,1140,1132,1132,1132,1132,1146,1140,1132,1132,1132,1132
A+L4,dev,dev_b09_f06_00318,63,linear,quiesced,148,100,25,50,100,148,148,148,1152,1140,1132,1132,1132,1132,1152,1140,1132,1132,1132,1132
A+L4,dev,dev_b09_f06_00318,63,unguided,quiesced,289,,31,51,101,214,289,289,1875,1867,1867,1132,1132,1132,1512,1504,1504,1132,1132,1132
A+L4,dev,dev_b09_f07_00327,53,control,quiesced,333,187,25,50,100,200,333,333,395,382,367,355,355,355,395,382,367,355,355,355
A+L4,dev,dev_b09_f07_00327,53,linear,quiesced,367,195,25,50,100,200,367,367,410,391,370,360,355,355,410,391,370,360,355,355
A+L4,dev,dev_b09_f07_00327,53,unguided,quiesced,681,,25,61,102,203,407,681,1306,1303,1303,367,360,355,1306,1303,1303,367,360,355
A+L4,dev,dev_b16_f00_00338,56,control,app_budget,800,380,25,50,100,200,400,800,1187,1187,1187,1187,1187,1187,606,606,606,606,606,606
A+L4,dev,dev_b16_f00_00338,56,linear,app_budget,800,410,25,50,100,200,400,800,1223,1193,1187,1187,1187,1187,624,609,606,606,606,606
A+L4,dev,dev_b16_f00_00338,56,unguided,app_budget,805,,29,59,109,222,441,805,2098,2098,2098,2098,2098,2098,1154,1154,1154,1154,1154,1154
A+L4,dev,dev_b16_f00_00339,73,control,quiesced,214,127,25,50,100,200,214,214,4611686018427387929,4611686018427387929,4611686018427387929,4611686018427387929,4611686018427387929,4611686018427387929,1216,1211,1207,1207,1207,1207
A+L4,dev,dev_b16_f00_00339,73,linear,quiesced,238,143,25,50,100,200,238,238,1262,1210,1210,4611686018427387929,4611686018427387929,4611686018427387929,1227,1204,1200,1207,1207,1207
A+L4,dev,dev_b16_f00_00339,73,unguided,quiesced,517,,25,59,103,214,409,517,2362,2362,2362,1234,1210,1210,1782,1782,1782,1197,1196,1196
A+L4,dev,dev_b16_f00_00341,63,control,quiesced,121,77,25,50,100,121,121,121,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159
A+L4,dev,dev_b16_f00_00341,63,linear,quiesced,132,81,25,50,100,132,132,132,1171,1162,1159,1159,1159,1159,1171,1162,1159,1159,1159,1159
A+L4,dev,dev_b16_f00_00341,63,unguided,quiesced,273,,28,51,108,209,273,273,1696,1696,1696,1159,1159,1159,1696,1696,1696,1159,1159,1159
A+L4,dev,dev_b16_f00_00344,64,control,app_budget,800,341,25,50,100,200,400,800,1257,1257,1257,1253,1253,1253,1043,1043,1043,1039,1039,1039
A+L4,dev,dev_b16_f00_00344,64,linear,app_budget,800,362,25,50,100,200,400,800,1275,1259,1253,1253,1253,1253,1061,1045,1039,1039,1039,1039
A+L4,dev,dev_b16_f00_00344,64,unguided,app_budget,844,,28,57,100,208,443,844,1630,1630,1630,1253,1253,1253,1410,1410,1410,1039,1039,1039
A+L4,dev,dev_b16_f00_00345,57,control,app_budget,800,332,25,50,100,200,400,800,1093,1093,1093,1093,1093,1089,830,830,830,830,830,830
A+L4,dev,dev_b16_f00_00345,57,linear,app_budget,800,357,25,50,100,200,400,800,1105,1099,1093,1093,1093,1089,842,836,830,830,830,830
A+L4,dev,dev_b16_f00_00345,57,unguided,app_budget,870,,26,53,101,205,412,870,1847,1847,1847,1093,1093,1089,1395,1395,1395,830,830,830
A+L4,dev,dev_b16_f00_00346,64,control,quiesced,153,103,25,50,100,153,153,153,1141,1138,1134,1134,1134,1134,1141,1138,1134,1134,1134,1134
A+L4,dev,dev_b16_f00_00346,64,linear,quiesced,166,106,25,50,100,166,166,166,1153,1141,1134,1134,1134,1134,1153,1141,1134,1134,1134,1134
A+L4,dev,dev_b16_f00_00346,64,unguided,quiesced,476,,30,68,107,212,403,476,1519,1511,1511,1134,1134,1134,1319,1315,1315,1134,1134,1134
A+L4,dev,dev_b16_f01_00350,121,control,app_budget,800,468,25,50,100,200,400,800,2561,2520,1621,1606,1606,1606,1647,1622,1607,1571,1571,1571
A+L4,dev,dev_b16_f01_00350,121,linear,app_budget,800,483,25,50,100,200,400,800,1656,1633,1609,1606,1606,1606,1646,1623,1595,1571,1571,1571
A+L4,dev,dev_b16_f01_00350,121,unguided,app_budget,850,,31,55,113,203,434,850,9223372036854779824,9223372036854779820,9223372036854779820,4611686018427390462,2559,4611686018427390462,2561,2557,2557,2552,2552,2552
A+L4,dev,dev_b16_f01_00351,116,control,app_budget,800,386,25,50,100,200,400,800,3063,3059,9223372036854778401,9223372036854778393,9223372036854778393,9223372036854778393,1741,1737,1733,1729,1729,1729
A+L4,dev,dev_b16_f01_00351,116,linear,app_budget,800,451,25,50,100,200,400,800,3078,3053,3045,9223372036854778393,9223372036854778393,9223372036854778393,1747,1734,1726,1729,1729,1729
A+L4,dev,dev_b16_f01_00351,116,unguided,app_budget,800,,25,75,125,200,406,800,4039,4027,4027,18446744073709551615,9223372036854778433,9223372036854778433,2493,2485,2485,2485,1740,1736
A+L4,dev,dev_b16_f01_00359,68,control,quiesced,459,248,25,50,100,200,400,459,2648,2164,2164,2156,2156,2156,1164,1159,1159,1155,1155,1155
A+L4,dev,dev_b16_f01_00359,68,linear,quiesced,499,274,25,50,100,200,400,499,2663,2164,2164,2156,2156,2156,1170,1159,1159,1155,1155,1155
A+L4,dev,dev_b16_f01_00359,68,unguided,app_budget,804,,25,70,120,205,423,804,3575,3575,3575,3091,2156,2156,1717,1717,1717,1712,1155,1155
A+L4,dev,dev_b16_f01_00361,57,control,quiesced,86,59,25,50,86,86,86,86,1584,1580,1580,1580,1580,1580,1584,1580,1580,1580,1580,1580
