expr_name,tier,node_count,curve,frac,iteration,rules_allowed,applications,classes,nodes,cost,regret_pct
band4_depth6_s16,classical,75,oracle,0.25,3,15,306,121,121,408,0.0000
band4_depth6_s16,classical,75,oracle,0.5,3,15,306,121,121,408,0.0000
band4_depth6_s16,classical,75,oracle,1,3,15,306,121,121,408,0.0000
band4_depth6_s16,classical,75,oracle,2,3,15,306,121,121,408,0.0000
band4_depth6_s16,classical,75,oracle,3,3,15,306,121,121,408,0.0000
band4_depth6_s17,rapid,13,unguided,0.25,2,62,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,unguided,0.5,2,62,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,unguided,1,2,62,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,unguided,2,2,62,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,unguided,3,2,62,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,oracle,0.25,2,4,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,oracle,0.5,2,4,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,oracle,1,2,4,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,oracle,2,2,4,21,17,17,26,0.0000
band4_depth6_s17,rapid,13,oracle,3,2,4,21,17,17,26,0.0000
band4_depth6_s18,classical,54,unguided,0.25,4,62,254,87,87,609,0.0000
band4_depth6_s18,classical,54,unguided,0.5,4,62,254,87,87,609,0.0000
band4_depth6_s18,classical,54,unguided,1,4,62,254,87,87,609,0.0000
band4_depth6_s18,classical,54,unguided,2,4,62,254,87,87,609,0.0000
band4_depth6_s18,classical,54,unguided,3,4,62,254,87,87,609,0.0000
band4_depth6_s18,classical,54,oracle,0.25,4,12,247,87,87,609,0.0000
band4_depth6_s18,classical,54,oracle,0.5,4,12,247,87,87,609,0.0000
band4_depth6_s18,classical,54,oracle,1,4,12,247,87,87,609,0.0000
band4_depth6_s18,classical,54,oracle,2,4,12,247,87,87,609,0.0000
band4_depth6_s18,classical,54,oracle,3,4,12,247,87,87,609,0.0000
band4_depth6_s19,rapid,24,unguided,0.25,2,62,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,unguided,0.5,2,62,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,unguided,1,2,62,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,unguided,2,2,62,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,unguided,3,2,62,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,oracle,0.25,2,7,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,oracle,0.5,2,7,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,oracle,1,2,7,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,oracle,2,2,7,32,31,31,391,0.0000
band4_depth6_s19,rapid,24,oracle,3,2,7,32,31,31,391,0.0000
band4_depth6_s20,classical,69,unguided,0.25,4,62,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,unguided,0.5,4,62,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,unguided,1,4,62,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,unguided,2,4,62,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,unguided,3,4,62,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,oracle,0.25,4,8,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,oracle,0.5,4,8,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,oracle,1,4,8,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,oracle,2,4,8,249,87,87,1181,0.0000
band4_depth6_s20,classical,69,oracle,3,4,8,249,87,87,1181,0.0000
band4_depth6_s21,rapid,22,unguided,0.25,2,62,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,unguided,0.5,2,62,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,unguided,1,2,62,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,unguided,2,2,62,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,unguided,3,2,62,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,oracle,0.25,2,5,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,oracle,0.5,2,5,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,oracle,1,2,5,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,oracle,2,2,5,31,28,28,231,0.0000
band4_depth6_s21,rapid,22,oracle,3,2,5,31,28,28,231,0.0000
band5_depth8_s0,rapid,11,unguided,0.25,2,62,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,unguided,0.5,2,62,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,unguided,1,2,62,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,unguided,2,2,62,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,unguided,3,2,62,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,oracle,0.25,2,3,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,oracle,0.5,2,3,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,oracle,1,2,3,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,oracle,2,2,3,11,13,13,284,0.0000
band5_depth8_s0,rapid,11,oracle,3,2,3,11,13,13,284,0.0000
band5_depth8_s1,classical,90,unguided,0.25,10,62,12962,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,unguided,0.5,10,62,12962,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,unguided,1,10,62,12962,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,unguided,2,10,62,12962,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,unguided,3,10,62,12962,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,oracle,0.25,10,22,12942,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,oracle,0.5,10,22,12942,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,oracle,1,10,22,12942,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,oracle,2,10,22,12942,1236,1236,1021,0.0000
band5_depth8_s1,classical,90,oracle,3,10,22,12942,1236,1236,1021,0.0000
band5_depth8_s2,classical,55,unguided,0.25,6,62,1987,288,288,1347,0.0000
band5_depth8_s2,classical,55,unguided,0.5,6,62,1987,288,288,1347,0.0000
band5_depth8_s2,classical,55,unguided,1,6,62,1987,288,288,1347,0.0000
band5_depth8_s2,classical,55,unguided,2,6,62,1987,288,288,1347,0.0000
band5_depth8_s2,classical,55,unguided,3,6,62,1987,288,288,1347,0.0000
band5_depth8_s2,classical,55,oracle,0.25,6,16,1942,288,288,1347,0.0000
band5_depth8_s2,classical,55,oracle,0.5,6,16,1942,288,288,1347,0.0000
band5_depth8_s2,classical,55,oracle,1,6,16,1942,288,288,1347,0.0000
band5_depth8_s2,classical,55,oracle,2,6,16,1942,288,288,1347,0.0000
band5_depth8_s2,classical,55,oracle,3,6,16,1942,288,288,1347,0.0000
band5_depth8_s3,rapid,41,unguided,0.25,3,62,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,unguided,0.5,3,62,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,unguided,1,3,62,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,unguided,2,3,62,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,unguided,3,3,62,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,oracle,0.25,3,7,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,oracle,0.5,3,7,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,oracle,1,3,7,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,oracle,2,3,7,115,59,59,836,0.0000
band5_depth8_s3,rapid,41,oracle,3,3,7,115,59,59,836,0.0000
band5_depth8_s4,classical,72,unguided,0.25,3,62,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,unguided,0.5,3,62,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,unguided,1,3,62,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,unguided,2,3,62,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,unguided,3,3,62,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,oracle,0.25,3,10,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,oracle,0.5,3,10,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,oracle,1,3,10,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,oracle,2,3,10,194,88,88,1044,0.0000
band5_depth8_s4,classical,72,oracle,3,3,10,194,88,88,1044,0.0000
band5_depth8_s5,rapid,24,unguided,0.25,2,62,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,unguided,0.5,2,62,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,unguided,1,2,62,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,unguided,2,2,62,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,unguided,3,2,62,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,oracle,0.25,2,6,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,oracle,0.5,2,6,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,oracle,1,2,6,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,oracle,2,2,6,32,30,30,414,0.0000
band5_depth8_s5,rapid,24,oracle,3,2,6,32,30,30,414,0.0000
band5_depth8_s6,rapid,32,unguided,0.25,3,62,105,46,46,488,0.0000
band5_depth8_s6,rapid,32,unguided,0.5,3,62,105,46,46,488,0.0000
band5_depth8_s6,rapid,32,unguided,1,3,62,105,46,46,488,0.0000
band5_depth8_s6,rapid,32,unguided,2,3,62,105,46,46,488,0.0000
band5_depth8_s6,rapid,32,unguided,3,3,62,105,46,46,488,0.0000
band5_depth8_s6,rapid,32,oracle,0.25,3,6,101,46,46,488,0.0000
band5_depth8_s6,rapid,32,oracle,0.5,3,6,101,46,46,488,0.0000
band5_depth8_s6,rapid,32,oracle,1,3,6,101,46,46,488,0.0000
band5_depth8_s6,rapid,32,oracle,2,3,6,101,46,46,488,0.0000
band5_depth8_s6,rapid,32,oracle,3,3,6,101,46,46,488,0.0000
band5_depth8_s7,classical,91,unguided,0.25,4,62,334,125,125,1400,0.0000
band5_depth8_s7,classical,91,unguided,0.5,4,62,334,125,125,1400,0.0000
band5_depth8_s7,classical,91,unguided,1,4,62,334,125,125,1400,0.0000
band5_depth8_s7,classical,91,unguided,2,4,62,334,125,125,1400,0.0000
band5_depth8_s7,classical,91,unguided,3,4,62,334,125,125,1400,0.0000
band5_depth8_s7,classical,91,oracle,0.25,4,12,315,125,125,1400,0.0000
band5_depth8_s7,classical,91,oracle,0.5,4,12,315,125,125,1400,0.0000
band5_depth8_s7,classical,91,oracle,1,4,12,315,125,125,1400,0.0000
band5_depth8_s7,classical,91,oracle,2,4,12,315,125,125,1400,0.0000
band5_depth8_s7,classical,91,oracle,3,4,12,315,125,125,1400,0.0000
band5_depth8_s8,rapid,37,unguided,0.25,3,62,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,unguided,0.5,3,62,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,unguided,1,3,62,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,unguided,2,3,62,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,unguided,3,3,62,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,oracle,0.25,3,9,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,oracle,0.5,3,9,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,oracle,1,3,9,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,oracle,2,3,9,127,55,55,649,0.0000
band5_depth8_s8,rapid,37,oracle,3,3,9,127,55,55,649,0.0000
band5_depth8_s9,rapid,11,unguided,0.25,2,62,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,unguided,0.5,2,62,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,unguided,1,2,62,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,unguided,2,2,62,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,unguided,3,2,62,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,oracle,0.25,2,4,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,oracle,0.5,2,4,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,oracle,1,2,4,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,oracle,2,2,4,16,15,15,133,0.0000
band5_depth8_s9,rapid,11,oracle,3,2,4,16,15,15,133,0.0000
band5_depth8_s10,rapid,22,unguided,0.25,3,62,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,unguided,0.5,3,62,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,unguided,1,3,62,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,unguided,2,3,62,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,unguided,3,3,62,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,oracle,0.25,3,5,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,oracle,0.5,3,5,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,oracle,1,3,5,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,oracle,2,3,5,68,30,30,291,0.0000
band5_depth8_s10,rapid,22,oracle,3,3,5,68,30,30,291,0.0000
band5_depth8_s11,classical,116,unguided,0.25,7,62,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,unguided,0.5,7,62,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,unguided,1,7,62,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,unguided,2,7,62,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,unguided,3,7,62,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,oracle,0.25,7,21,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,oracle,0.5,7,21,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,oracle,1,7,21,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,oracle,2,7,21,29777,14505,14505,1000303,0.0000
band5_depth8_s11,classical,116,oracle,3,7,21,29777,14505,14505,1000303,0.0000
band5_depth8_s12,classical,53,unguided,0.25,4,62,221,83,83,1181,0.0000
band5_depth8_s12,classical,53,unguided,0.5,4,62,221,83,83,1181,0.0000
band5_depth8_s12,classical,53,unguided,1,4,62,221,83,83,1181,0.0000
band5_depth8_s12,classical,53,unguided,2,4,62,221,83,83,1181,0.0000
band5_depth8_s12,classical,53,unguided,3,4,62,221,83,83,1181,0.0000
band5_depth8_s12,classical,53,oracle,0.25,4,15,216,83,83,1181,0.0000
band5_depth8_s12,classical,53,oracle,0.5,4,15,216,83,83,1181,0.0000
band5_depth8_s12,classical,53,oracle,1,4,15,216,83,83,1181,0.0000
band5_depth8_s12,classical,53,oracle,2,4,15,216,83,83,1181,0.0000
band5_depth8_s12,classical,53,oracle,3,4,15,216,83,83,1181,0.0000
band5_depth8_s13,classical,107,unguided,0.25,3,62,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,unguided,0.5,3,62,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,unguided,1,3,62,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,unguided,2,3,62,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,unguided,3,3,62,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,oracle,0.25,3,15,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,oracle,0.5,3,15,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,oracle,1,3,15,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,oracle,2,3,15,252,137,137,2760,0.0000
band5_depth8_s13,classical,107,oracle,3,3,15,252,137,137,2760,0.0000
band5_depth8_s14,classical,54,unguided,0.25,4,62,197,71,71,739,0.0000
band5_depth8_s14,classical,54,unguided,0.5,4,62,197,71,71,739,0.0000
band5_depth8_s14,classical,54,unguided,1,4,62,197,71,71,739,0.0000
band5_depth8_s14,classical,54,unguided,2,4,62,197,71,71,739,0.0000
band5_depth8_s14,classical,54,unguided,3,4,62,197,71,71,739,0.0000
band5_depth8_s14,classical,54,oracle,0.25,4,8,197,71,71,739,0.0000
band5_depth8_s14,classical,54,oracle,0.5,4,8,197,71,71,739,0.0000
band5_depth8_s14,classical,54,oracle,1,4,8,197,71,71,739,0.0000
band5_depth8_s14,classical,54,oracle,2,4,8,197,71,71,739,0.0000
band5_depth8_s14,classical,54,oracle,3,4,8,197,71,71,739,0.0000
band5_depth8_s15,classical,102,unguided,0.25,14,62,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,unguided,0.5,14,62,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,unguided,1,14,62,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,unguided,2,14,62,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,unguided,3,14,62,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,oracle,0.25,14,22,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,oracle,0.5,14,22,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,oracle,1,14,22,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,oracle,2,14,22,157887,10657,10657,1420,0.0000
band5_depth8_s15,classical,102,oracle,3,14,22,157887,10657,10657,1420,0.0000
band5_depth8_s16,classical,66,unguided,0.25,6,62,2100,325,325,1194,0.0000
band5_depth8_s16,classical,66,unguided,0.5,6,62,2100,325,325,1194,0.0000
band5_depth8_s16,classical,66,unguided,1,6,62,2100,325,325,1194,0.0000
band5_depth8_s16,classical,66,unguided,2,6,62,2100,325,325,1194,0.0000
band5_depth8_s16,classical,66,unguided,3,6,62,2100,325,325,1194,0.0000
band5_depth8_s16,classical,66,oracle,0.25,6,16,2046,325,325,1194,0.0000
band5_depth8_s16,classical,66,oracle,0.5,6,16,2046,325,325,1194,0.0000
band5_depth8_s16,classical,66,oracle,1,6,16,2046,325,325,1194,0.0000
band5_depth8_s16,classical,66,oracle,2,6,16,2046,325,325,1194,0.0000
band5_depth8_s16,classical,66,oracle,3,6,16,2046,325,325,1194,0.0000
band5_depth8_s17,rapid,28,unguided,0.25,3,62,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,unguided,0.5,3,62,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,unguided,1,3,62,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,unguided,2,3,62,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,unguided,3,3,62,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,oracle,0.25,3,10,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,oracle,0.5,3,10,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,oracle,1,3,10,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,oracle,2,3,10,88,44,44,456,0.0000
band5_depth8_s17,rapid,28,oracle,3,3,10,88,44,44,456,0.0000
band5_depth8_s18,classical,97,unguided,0.25,5,62,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,unguided,0.5,5,62,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,unguided,1,5,62,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,unguided,2,5,62,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,unguided,3,5,62,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,oracle,0.25,5,16,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,oracle,0.5,5,16,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,oracle,1,5,16,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,oracle,2,5,16,911,191,191,1469,0.0000
band5_depth8_s18,classical,97,oracle,3,5,16,911,191,191,1469,0.0000
band5_depth8_s19,classical,239,unguided,0.25,15,62,160139,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,unguided,0.5,15,62,160139,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,unguided,1,15,62,160139,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,unguided,2,15,62,160139,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,unguided,3,15,62,160139,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,oracle,0.25,15,22,160112,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,oracle,0.5,15,22,160112,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,oracle,1,15,22,160112,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,oracle,2,15,22,160112,8595,8595,3484,0.0000
band5_depth8_s19,classical,239,oracle,3,15,22,160112,8595,8595,3484,0.0000
band5_depth8_s20,blitz,10,unguided,0.25,2,62,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,unguided,0.5,2,62,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,unguided,1,2,62,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,unguided,2,2,62,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,unguided,3,2,62,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,oracle,0.25,2,4,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,oracle,0.5,2,4,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,oracle,1,2,4,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,oracle,2,2,4,13,14,14,167,0.0000
band5_depth8_s20,blitz,10,oracle,3,2,4,13,14,14,167,0.0000
band5_depth8_s21,classical,103,unguided,0.25,25,62,253984,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,unguided,0.5,25,62,253984,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,unguided,1,25,62,253984,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,unguided,2,25,62,253984,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,unguided,3,25,62,253984,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,oracle,0.25,25,23,253962,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,oracle,0.5,25,23,253962,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,oracle,1,25,23,253962,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,oracle,2,25,23,253962,13361,13361,1560,0.0000
band5_depth8_s21,classical,103,oracle,3,25,23,253962,13361,13361,1560,0.0000
band6_depth10_s0,classical,94,unguided,0.25,17,62,78652,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,unguided,0.5,17,62,78652,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,unguided,1,17,62,78652,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,unguided,2,17,62,78652,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,unguided,3,17,62,78652,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,oracle,0.25,17,20,78552,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,oracle,0.5,17,20,78552,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,oracle,1,17,20,78552,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,oracle,2,17,20,78552,3260,3260,1231,0.0000
band6_depth10_s0,classical,94,oracle,3,17,20,78552,3260,3260,1231,0.0000
band6_depth10_s1,rapid,11,unguided,0.25,2,62,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,unguided,0.5,2,62,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,unguided,1,2,62,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,unguided,2,2,62,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,unguided,3,2,62,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,oracle,0.25,2,4,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,oracle,0.5,2,4,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,oracle,1,2,4,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,oracle,2,2,4,17,14,14,28,0.0000
band6_depth10_s1,rapid,11,oracle,3,2,4,17,14,14,28,0.0000
band6_depth10_s2,classical,80,unguided,0.25,9,62,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,unguided,0.5,9,62,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,unguided,1,9,62,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,unguided,2,9,62,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,unguided,3,9,62,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,oracle,0.25,9,26,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,oracle,0.5,9,26,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,oracle,1,9,26,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,oracle,2,9,26,46063,13716,13716,1727,0.0000
band6_depth10_s2,classical,80,oracle,3,9,26,46063,13716,13716,1727,0.0000
band6_depth10_s3,rapid,19,unguided,0.25,2,62,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,unguided,0.5,2,62,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,unguided,1,2,62,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,unguided,2,2,62,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,unguided,3,2,62,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,oracle,0.25,2,5,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,oracle,0.5,2,5,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,oracle,1,2,5,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,oracle,2,2,5,23,24,24,233,0.0000
band6_depth10_s3,rapid,19,oracle,3,2,5,23,24,24,233,0.0000
band6_depth10_s4,classical,135,unguided,0.25,3,62,337,173,173,1731,0.0000
band6_depth10_s4,classical,135,unguided,0.5,3,62,337,173,173,1731,0.0000
band6_depth10_s4,classical,135,unguided,1,3,62,337,173,173,1731,0.0000
band6_depth10_s4,classical,135,unguided,2,3,62,337,173,173,1731,0.0000
band6_depth10_s4,classical,135,unguided,3,3,62,337,173,173,1731,0.0000
band6_depth10_s4,classical,135,oracle,0.25,3,15,331,173,173,1731,0.0000
band6_depth10_s4,classical,135,oracle,0.5,3,15,331,173,173,1731,0.0000
band6_depth10_s4,classical,135,oracle,1,3,15,331,173,173,1731,0.0000
band6_depth10_s4,classical,135,oracle,2,3,15,331,173,173,1731,0.0000
band6_depth10_s4,classical,135,oracle,3,3,15,331,173,173,1731,0.0000
band6_depth10_s5,classical,120,unguided,0.25,4,62,477,163,163,3487,0.0000
band6_depth10_s5,classical,120,unguided,0.5,4,62,477,163,163,3487,0.0000
band6_depth10_s5,classical,120,unguided,1,4,62,477,163,163,3487,0.0000
band6_depth10_s5,classical,120,unguided,2,4,62,477,163,163,3487,0.0000
band6_depth10_s5,classical,120,unguided,3,4,62,477,163,163,3487,0.0000
band6_depth10_s5,classical,120,oracle,0.25,4,17,458,163,163,3487,0.0000
band6_depth10_s5,classical,120,oracle,0.5,4,17,458,163,163,3487,0.0000
band6_depth10_s5,classical,120,oracle,1,4,17,458,163,163,3487,0.0000
band6_depth10_s5,classical,120,oracle,2,4,17,458,163,163,3487,0.0000
band6_depth10_s5,classical,120,oracle,3,4,17,458,163,163,3487,0.0000
band6_depth10_s6,classical,92,unguided,0.25,4,62,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,unguided,0.5,4,62,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,unguided,1,4,62,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,unguided,2,4,62,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,unguided,3,4,62,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,oracle,0.25,4,11,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,oracle,0.5,4,11,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,oracle,1,4,11,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,oracle,2,4,11,289,121,121,2023,0.0000
band6_depth10_s6,classical,92,oracle,3,4,11,289,121,121,2023,0.0000
